id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways	gprfeat
rxn01671_c0	=	Cytosol_0	ASE09_RS12990	ATP:N-ribosylnicotinamide 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd02016[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00355[c0]	(1)  ATP_c0[c0] + (1)  N-Ribosylnicotinamide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Nicotinamide ribonucleotide_c0[c0]	rxn01671	RNMK	R02324	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-BIOSYNTHESIS-II|NAD-Metabolism|NAD-SYN|PWY3O-4106	(fig|1736582.3.peg.2720)
rxn05627_c0	=	Cytosol_0	(ASE09_RS26525 or ASE09_RS33545 or ASE09_RS14125 or ASE09_RS16475)	nitrate transport in via proton symport_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00209[e0] <=> (1)  cpd00067[c0] + (1)  cpd00209[c0]	(1)  H+_e0[e0] + (1)  Nitrate_e0[e0] <=> (1)  H+_c0[c0] + (1)  Nitrate_c0[c0]	rxn05627					Unknown
rxn01630_c0	>	Cytosol_0	ASE09_RS25140	5-Aminopentanamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00729[c0] => (1)  cpd00013[c0] + (1)  cpd00339[c0]	(1)  H2O_c0[c0] + (1)  5-Aminopentanamide_c0[c0] => (1)  NH3_c0[c0] + (1)  5-Aminopentanoate_c0[c0]	rxn01630	APENTAMAH	R02273	Lysine degradation	Amino-Acid-Degradation|Degradation|LYSINE-DEG	(fig|1736582.3.peg.5252)
rxn12642_c0	=	Cytosol_0	((ASE09_RS17280 or ASE09_RS02345 or ASE09_RS06885) or ASE09_RS17715 or (ASE09_RS15500 or ASE09_RS15540))	RXN0-6978.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11584[c0] <=> (1)  cpd00035[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (1)  Ala-His_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Histidine_c0[c0]	rxn12642	MEAMP1(ala-his)				(fig|1736582.3.peg.1430 OR fig|1736582.3.peg.492 OR fig|1736582.3.peg.3601) AND (fig|1736582.3.peg.3692) AND (fig|1736582.3.peg.3242 OR fig|1736582.3.peg.3234 OR fig|1736582.3.peg.3887)
rxn05620_c0	>	Cytosol_0	((ASE09_RS22935 or ASE09_RS05020) and (ASE09_RS05025 or ASE09_RS22930) and (ASE09_RS05015 or ASE09_RS22940))	MOPS transport via ABC system_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11575[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11575[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  MOPS_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  MOPS_c0[c0]	rxn05620					(fig|1736582.3.peg.4792) AND (Unknown) AND (Unknown)
rxn01332_c0	>	Cytosol_0	(Unknown and Unknown and (ASE09_RS18030 or ASE09_RS07720))	Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0		-2.65		(1)  cpd00001[c0] + (1)  cpd00061[c0] + (1)  cpd00236[c0] => (1)  cpd00009[c0] + (1)  cpd02857[c0]	(1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  DAHP_c0[c0]	rxn01332	ARO3	R01826	Phenylalanine, tyrosine and tryptophan biosynthesis	3-Dehydroquinate-Biosynthesis|ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis	(fig|1736582.3.peg.3757 OR fig|1736582.3.peg.1604) AND (Unknown) AND (Unknown)
rxn01945_c0	>	Cytosol_0	ASE09_RS12195	4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating)_c0		-95.83		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd00489[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00854[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  4-Hydroxyphenylacetate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Homoprotocatechuate_c0[c0]	rxn01945	4HPHAC3MO	R02698	Tyrosine metabolism		Unknown
rxn00785_c0	=	Cytosol_0	ASE09_RS19055	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		1.75		(1)  cpd00072[c0] + (1)  cpd00102[c0] <=> (1)  cpd00198[c0] + (1)  cpd00236[c0]	(1)  D-fructose-6-phosphate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] <=> (1)  D-Xylulose5-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn00785	TKT2	R01067	Carbon fixation in photosynthetic organisms		(fig|1736582.3.peg.3967)
rxn00693_c0	=	Cytosol_0	ASE09_RS24135	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase_c0		-6.41		(1)  cpd00135[c0] + (1)  cpd00345[c0] <=> (1)  cpd00060[c0] + (1)  cpd00087[c0]	(1)  Homocysteine_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <=> (1)  L-Methionine_c0[c0] + (1)  Tetrahydrofolate_c0[c0]	rxn00693	METS	R00946	Cysteine and methionine metabolism|One carbon pool by folate	1CMET2-PWY|ADENOSYLHOMOCYSCAT-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Cofactor-Biosynthesis|Degradation|Folate-Biosynthesis|HOMOSER-METSYN-PWY|HSERMETANA-PWY|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-DEG|METHIONINE-SYN|METSYN-PWY|P4-PWY|PWY0-781|Vitamin-Biosynthesis	(fig|1736582.3.peg.810 OR fig|1736582.3.peg.5046)
rxn03909_c0	>	Cytosol_0	(ASE09_RS11610 or ASE09_RS09210)	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0		-8.11		(1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00102[c0] => (1)  cpd00011[c0] + (1)  cpd08289[c0]	(1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0]	rxn03909	DXPS	R05636	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|THISYN-PWY|Terpenoid-Biosynthesis|Thiamine-Biosynthesis|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis	(fig|1736582.3.peg.2430 OR fig|1736582.3.peg.1916)
rxn10806_c0	>	Cytosol_0	(ASE09_RS17890 or ASE09_RS31485 or ASE09_RS17885 or ASE09_RS31480 or ASE09_RS01655 or ASE09_RS21115)	cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)_c0		-201.4		(0.5)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd15499[c0] => (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd15500[c0]	(0.5)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  Menaquinol 8_c0[c0] => (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Menaquinone 8_c0[c0]	rxn10806	CYTBD2				(fig|1736582.3.peg.6577) AND (fig|1736582.3.peg.3727) AND (fig|1736582.3.peg.6576) AND (fig|1736582.3.peg.347) AND (fig|1736582.3.peg.4402)
rxn01101_c0	=	Cytosol_0	(ASE09_RS12625 or ASE09_RS02130 or ASE09_RS07010 or ASE09_RS06975 or ASE09_RS12650 or ASE09_RS32500 or ASE09_RS27370)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00169[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02069[c0]	(1)  NAD_c0[c0] + (1)  3-Phosphoglycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Phosphonooxypyruvate_c0[c0]	rxn01101	PGCD	R01513	Glycine, serine and threonine metabolism|Methane metabolism	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|SER-GLYSYN-PWY|SERINE-BIOSYNTHESIS|SERSYN-PWY|SULFATE-CYS-PWY	(fig|1736582.3.peg.2641 OR fig|1736582.3.peg.2647 OR fig|1736582.3.peg.5728 OR fig|1736582.3.peg.6783 OR fig|1736582.3.peg.448 OR fig|1736582.3.peg.1456 OR fig|1736582.3.peg.1449)
rxn05355_c0	<	Cytosol_0	ASE09_RS06655	Dodecanoyl-[acyl-carrier protein]: malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)_c0		16.55		(1)  cpd00006[c0] + (1)  cpd11468[c0] <= (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd11469[c0]	(1)  NADP_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0] <= (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Dodecenoyl-[acp]_c0[c0]	rxn05355	EAR120y	R04725	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis	Unknown
rxn00355_c0	=	Cytosol_0	ASE09_RS33220	UTP:alpha-D-galactose-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd00348[c0] <=> (1)  cpd00012[c0] + (1)  cpd00043[c0]	(1)  UTP_c0[c0] + (1)  D-Galactose 1-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  UDP-galactose_c0[c0]	rxn00355	GAL7_1	R00502	Galactose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GALACTOSE-DEGRADATION|Interconversion|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides	(fig|1736582.3.peg.6928)
rxn03084_c0	>	Cytosol_0	(ASE09_RS30850 and ASE09_RS30855 and ASE09_RS30860)	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)_c0		-13.46		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd02678[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd02826[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  N-Formyl-GAR_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5'-Phosphoribosylformylglycinamidine_c0[c0]	rxn03084	ADE6	R04463	Purine metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis	(fig|1736582.3.peg.6454) AND (fig|1736582.3.peg.6453) AND (fig|1736582.3.peg.6452)
rxn02007_c0	>	Cytosol_0	ASE09_RS15120	2,4,6/3,5-Pentahydroxycyclohexanone hydro-lyase_c0		-7.83		(1)  cpd00524[c0] => (1)  cpd00001[c0] + (1)  cpd02631[c0]	(1)  2-Inosose_c0[c0] => (1)  H2O_c0[c0] + (1)  DKDI_c0[c0]	rxn02007	2INSD	R02782	Inositol phosphate metabolism		(fig|1736582.3.peg.3156)
rxn10233_c0	=	Cytosol_0	ASE09_RS23395	anteisoheptadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15690[c0] <=> (1)  cpd00011[c0] + (1)  cpd15696[c0]	(2)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylethanolamine_c0[c0]	rxn10233					(fig|1736582.3.peg.4889)
rxn06600_c0	>	Cytosol_0	((ASE09_RS21520 or ASE09_RS12445) and ASE09_RS12450)	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)_c0		-2.29		(1)  cpd00087[c0] + (1)  cpd11830[c0] => (1)  cpd00013[c0] + (1)  cpd00125[c0] + (1)  cpd12225[c0]	(1)  Tetrahydrofolate_c0[c0] + (1)  S-Aminomethyldihydrolipoylprotein_c0[c0] => (1)  NH3_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] + (1)  Dihydrolipolprotein_c0[c0]	rxn06600		R04125	Glycine, serine and threonine metabolism|One carbon pool by folate		(fig|1736582.3.peg.4490 OR fig|1736582.3.peg.2605) AND (fig|1736582.3.peg.2606)
rxn00216_c0	=	Cytosol_0	ASE09_RS17975	ATP:D-glucose 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00027[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00079[c0]	(1)  ATP_c0[c0] + (1)  D-Glucose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-glucose-6-phosphate_c0[c0]	rxn00216	GLK1_1	R00299	Streptomycin biosynthesis|Butirosin and neomycin biosynthesis		(fig|1736582.3.peg.1396 OR fig|1736582.3.peg.3745)
rxn05395_c0	>	Cytosol_0	ASE09_RS06655	9-methyl-trans-dec-2-enoyl-ACP:NADP+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11531[c0] => (1)  cpd00006[c0] + (1)  cpd11532[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  9-methyl-trans-dec-2-enoyl-ACP_c0[c0] => (1)  NADP_c0[c0] + (1)  9-methyl-decanoyl-ACP_c0[c0]	rxn05395					Unknown
rxn02005_c0	=	Cytosol_0	(Unknown and Unknown and ASE09_RS25625 and Unknown)	trehalose transport via PEP:Pyr PTS_c0		-9.11		(1)  cpd00061[c0] + (1)  cpd00794[e0] <=> (1)  cpd00020[c0] + (1)  cpd00523[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  TRHL_e0[e0] <=> (1)  Pyruvate_c0[c0] + (1)  Trehalose 6-phosphate_c0[c0]	rxn02005	TREpts				(Unknown) AND (fig|1736582.3.peg.5358) AND (Unknown) AND (Unknown)
rxn00558_c0	=	Cytosol_0	ASE09_RS19020	D-glucose-6-phosphate aldose-ketose-isomerase_c0		-0.89		(1)  cpd00079[c0] <=> (1)  cpd00072[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0]	rxn00558	PGI	R00771			(fig|1736582.3.peg.3960)
rxn12635_c0	=	Cytosol_0	((ASE09_RS02345 or ASE09_RS06885 or ASE09_RS17280) or ASE09_RS17715 or (ASE09_RS15500 or ASE09_RS15540))	RXN0-6974.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11591[c0] <=> (1)  cpd00033[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  Gly-Met_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Methionine_c0[c0]	rxn12635	MEAMP1(gly-met)				(fig|1736582.3.peg.3601 OR fig|1736582.3.peg.1430 OR fig|1736582.3.peg.492) AND (fig|1736582.3.peg.3692) AND (fig|1736582.3.peg.3887 OR fig|1736582.3.peg.3234 OR fig|1736582.3.peg.3242)
rxn00346_c0	>	Cytosol_0	ASE09_RS21295	L-aspartate 1-carboxy-lyase (beta-alanine-forming)_c0	4.1.1.11	-3.09		(1)  cpd00041[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00085[c0]	(1)  L-Aspartate_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  beta-Alanine_c0[c0]	rxn00346	ASP1DC	R00489	beta-Alanine metabolism|Pantothenate and CoA biosynthesis	Amino-Acid-Biosynthesis|Beta-Alanine-Biosynthesis|Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|IND-AMINO-ACID-SYN|PANTOSYN-PWY|Vitamin-Biosynthesis	(fig|1736582.3.peg.4441)
rxn01859_c0	=	Cytosol_0	ASE09_RS01340	Deoxyadenosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00438[c0] <=> (1)  cpd00128[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01859	PNP1_4	R02557	Purine metabolism		(fig|1736582.3.peg.284)
rxn00194_c0	>	Cytosol_0	(ASE09_RS30200 or ASE09_RS27670)	L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming)_c0		-3.09		(1)  cpd00023[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00281[c0]	(1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  GABA_c0[c0]	rxn00194	GAD1	R00261	Alanine, aspartate and glutamate metabolism|Butanoate metabolism	Acid-Resistance|Amino-Acid-Degradation|Degradation|Detoxification|GLUDEG-I-PWY|GLUTAMATE-DEG|PWY0-1305|PWY3O-210	(fig|1736582.3.peg.6322 OR fig|1736582.3.peg.5796)
rxn00806_c0	=	Cytosol_0	ASE09_RS12685	L-Leucine:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00107[c0] <=> (1)  cpd00023[c0] + (1)  cpd00200[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Leucine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  4MOP_c0[c0]	rxn00806	BAT2_3	R01090	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Glucosinolate biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|LEU-DEG2-PWY|LEUCINE-DEG|LEUCINE-SYN|LEUSYN-PWY	(fig|1736582.3.peg.2655)
rxn05328_c0	<	Cytosol_0	ASE09_RS19610	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11476[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11477[c0]	(1)  NAD_c0[c0] + (1)  hexadecanoyl-acp_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Hexadecenoyl-[acp]_c0[c0]	rxn05328		R04969	Fatty acid biosynthesis		(fig|1736582.3.peg.4079)
rxn05160_c0	>	Cytosol_0	(Unknown and Unknown and Unknown and (ASE09_RS28100 or ASE09_RS28105))	monosaccharide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00105[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00105[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  D-Ribose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribose_c0[c0]	rxn05160	RIBabc				Unknown
rxn01851_c0	>	Cytosol_0	((ASE09_RS30175 or ASE09_RS01425 or ASE09_RS10905 or ASE09_RS23795 or ASE09_RS01420 or ASE09_RS20900 or ASE09_RS02020 or ASE09_RS26345 or ASE09_RS16945 or ASE09_RS06800 or ASE09_RS09795) or (ASE09_RS10780 or ASE09_RS10835))	4-aminobutanal:NAD+ 1-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00434[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	rxn01851	ABUTD	R02549	Arginine and proline metabolism|beta-Alanine metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PUTDEG-PWY|Putrescine-Degradation	(fig|1736582.3.peg.3528 OR fig|1736582.3.peg.2043 OR fig|1736582.3.peg.1412 OR fig|1736582.3.peg.6317 OR fig|1736582.3.peg.5508 OR fig|1736582.3.peg.423 OR fig|1736582.3.peg.300 OR fig|1736582.3.peg.4357 OR fig|1736582.3.peg.2282 OR fig|1736582.3.peg.301 OR fig|1736582.3.peg.4979 OR fig|1736582.3.peg.5557) AND (fig|1736582.3.peg.2256 OR fig|1736582.3.peg.2267)
rxn09167_c0	>	Cytosol_0	ASE09_RS08670	pyruvic (cytochrome b1) dehydrogenase_c0		-32.87		(1)  cpd00001[c0] + (1)  cpd00020[c0] + (1)  cpd15560[c0] => (1)  cpd00011[c0] + (1)  cpd00029[c0] + (1)  cpd15561[c0]	(1)  H2O_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  CO2_c0[c0] + (1)  Acetate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn09167	POX			Electron-Transfer|Energy-Metabolism|PYRUVOX-PWY	Unknown
rxn05201_c0	=	Cytosol_0	(ASE09_RS08615 or ASE09_RS03515)	TRANS-RXNBWI-115572.ce.maizeexp.HYPOXANTHINE_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00226[e0] <=> (1)  cpd00067[c0] + (1)  cpd00226[c0]	(1)  H+_e0[e0] + (1)  HYXN_e0[e0] <=> (1)  H+_c0[c0] + (1)  HYXN_c0[c0]	rxn05201	HXANt2				(fig|1736582.3.peg.1794 OR fig|1736582.3.peg.725)
rxn09449_c0	>	Cytosol_0	(ASE09_RS06320 or ASE09_RS34190 or ASE09_RS14725 or ASE09_RS22030 or ASE09_RS12360 or ASE09_RS23085 or ASE09_RS09660 or ASE09_RS13680 or ASE09_RS33640 or ASE09_RS16470 or ASE09_RS06465 or ASE09_RS13600 or ASE09_RS27910 or ASE09_RS05535 or ASE09_RS27935 or ASE09_RS15920 or ASE09_RS09755 or ASE09_RS27870 or ASE09_RS07735 or ASE09_RS03170 or ASE09_RS17950 or ASE09_RS33630)	acyl-coenzyme A ligase_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd01080[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00327[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  ocdca_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  strcoa_c0[c0]	rxn09449	FACOAL180			Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis	(fig|1736582.3.peg.2035 OR fig|1736582.3.peg.3317 OR fig|1736582.3.peg.1343 OR fig|1736582.3.peg.3740 OR fig|1736582.3.peg.5848 OR fig|1736582.3.peg.7011 OR fig|1736582.3.peg.2587 OR fig|1736582.3.peg.1142 OR fig|1736582.3.peg.1607 OR fig|1736582.3.peg.4824 OR fig|1736582.3.peg.5853 OR fig|1736582.3.peg.5839 OR fig|1736582.3.peg.1315 OR fig|1736582.3.peg.2016 OR fig|1736582.3.peg.3079 OR fig|1736582.3.peg.2863)
rxn05323_c0	<	Cytosol_0	ASE09_RS19610	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11466[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11467[c0]	(1)  NAD_c0[c0] + (1)  Myristoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Tetradecenoyl-[acp]_c0[c0]	rxn05323		R04966	Fatty acid biosynthesis		(fig|1736582.3.peg.4079)
rxn05656_c0	>	Cytosol_0	((ASE09_RS22930 or ASE09_RS05025) and (ASE09_RS22935 or ASE09_RS05020) and (ASE09_RS22940 or ASE09_RS05015))	sulfoacetate transport via ABC system_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd09878[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd09878[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Sulfoacetate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfoacetate_c0[c0]	rxn05656					(Unknown) AND (Unknown) AND (fig|1736582.3.peg.4792)
rxn05538_c0	>	Cytosol_0	((ASE09_RS06355 or ASE09_RS00450 or ASE09_RS13725 or ASE09_RS12490 or ASE09_RS00390 or ASE09_RS06750) or ASE09_RS00400 or (ASE09_RS00395 or ASE09_RS00455 or ASE09_RS06755) or ASE09_RS00470 or (ASE09_RS00410 or ASE09_RS13705 or ASE09_RS12475 or ASE09_RS24150))	Dipeptide transport via ABC system (gly-pro-L)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11588[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11588[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-pro-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-pro-L_c0[c0]	rxn05538	DIPEPabc14				Unknown
rxn05616_c0	=	Cytosol_0	(ASE09_RS00225 or ASE09_RS24075 or ASE09_RS06445)	TRANS-RXN-141.ce_c0	1.A.35|TC-1.A.35	0.0		(1)  cpd00254[c0] <=> (1)  cpd00254[e0]	(1)  Mg_c0[c0] <=> (1)  Mg_e0[e0]	rxn05616	MGt5				(fig|1736582.3.peg.5034 OR fig|1736582.3.peg.51 OR fig|1736582.3.peg.1339 OR fig|1736582.3.peg.1328)
rxn01507_c0	>	Cytosol_0	ASE09_RS04805	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00294[c0] => (1)  cpd00009[c0] + (1)  cpd00438[c0]	(1)  H2O_c0[c0] + (1)  dAMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0]	rxn01507	NTD6	R02088	Purine metabolism		(fig|1736582.3.peg.992)
